state,municipality,description,refs,size,date,violence,n_casualties,property_damage&looting,police_repression,arrests ,curfew,checked,checker,url,Notes
Connecticut,Hamden,"On June 2, around 50 protesters marched from the Abdul-Majid Karim Hasan Islamic Center to Town Hall to protest the death of George Floyd and demand police accountability.[13] On June 7, another protest took place, which blocked Route 15.[14]",https://www.nhregister.com/news/article/Hamden-Islamic-Center-calls-for-unity-in-march-15312386.php https://www.wtnh.com/news/connecticut/new-haven/protest-march-in-tribute-to-george-floyd-stops-traffic-on-rt-15-in-hamden/,Unknown,07/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Hartford,"On May 29, hundreds of people protested in front of the Capitol.[15] On May 30, 2020, more than 1,000 people participated Hartford, marching to the Hartford Police Department and Connecticut State Capitol.[3] June 6: Hundreds of protesters attended multiple events in Hartford. The first one, called ""No Lives Matter Until Black Lives Matter: Protest for Our Future"", marched from ope Park to the Capitol Building.[16]",https://www.wfsb.com/news/rally-held-against-police-brutality-racial-discrimination-in-hartford/article_76451b7a-a1f8-11ea-8cb9-ff8793730be5.html https://www.courant.com/news/connecticut/hc-news-hartford-protest-police-brutality-20200530-o3ge6bxtbvc6rcjcnrwkkolhgi-story.html https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/,100,29/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Hartford,"On May 29, hundreds of people protested in front of the Capitol.[15] On May 30, 2020, more than 1,000 people participated Hartford, marching to the Hartford Police Department and Connecticut State Capitol.[3] June 6: Hundreds of protesters attended multiple events in Hartford. The first one, called ""No Lives Matter Until Black Lives Matter: Protest for Our Future"", marched from ope Park to the Capitol Building.[16]",https://www.wfsb.com/news/rally-held-against-police-brutality-racial-discrimination-in-hartford/article_76451b7a-a1f8-11ea-8cb9-ff8793730be5.html https://www.courant.com/news/connecticut/hc-news-hartford-protest-police-brutality-20200530-o3ge6bxtbvc6rcjcnrwkkolhgi-story.html https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/,1000,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Hartford,"On May 29, hundreds of people protested in front of the Capitol.[15] On May 30, 2020, more than 1,000 people participated Hartford, marching to the Hartford Police Department and Connecticut State Capitol.[3] June 6: Hundreds of protesters attended multiple events in Hartford. The first one, called ""No Lives Matter Until Black Lives Matter: Protest for Our Future"", marched from ope Park to the Capitol Building.[16]",https://www.wfsb.com/news/rally-held-against-police-brutality-racial-discrimination-in-hartford/article_76451b7a-a1f8-11ea-8cb9-ff8793730be5.html https://www.courant.com/news/connecticut/hc-news-hartford-protest-police-brutality-20200530-o3ge6bxtbvc6rcjcnrwkkolhgi-story.html https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/,100,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Manchester,June 6: Demonstrators marched from Manchester City Hall to the police station at noon.[16],https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/,Unknown,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Meriden,"On June 6, over 1,000 people gathered at the Meriden Green to support Black Lives Matter and George Floyd.[17]",https://www.myrecordjournal.com/News/Meriden/Meriden-News/Peaceful-diverse-crowd-rallies-in-Meriden-against-police-brutality-racism.html,1000,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Middletown,"A peaceful march across main street was attended by a few hundred people on Saturday night, May 30.[18]",https://www.middletownpress.com/middletown/article/Hundreds-turn-out-for-incident-free-rally-march-15306477.php,100,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,New Canaan,"On June 4, peaceful protests took place in front of the police headquarters.[19]",http://connecticut.news12.com/story/42212345/peaceful-protesters-march-for-unity-in-new-canaan,Unknown,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,New Haven,"On May 31, roughly 1,000 protesters shut down a section of Interstate 95.[20]. On June 5, 5,000 protesters marched from the New Haven Green to the New Haven Police Department headquarters.[21]","https://www.newhavenindependent.org/index.php/archives/entry/youth_protest_black_lives_matter/ , https://en.wikipedia.org/wiki/New_Haven_Independent",1000,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,New Haven,"On May 31, roughly 1,000 protesters shut down a section of Interstate 95.[20]. On June 5, 5,000 protesters marched from the New Haven Green to the New Haven Police Department headquarters.[21]","https://www.newhavenindependent.org/index.php/archives/entry/youth_protest_black_lives_matter/ , https://en.wikipedia.org/wiki/New_Haven_Independent",5000,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,New London,Dozens of protesters gathered along Bank Street on May 30.[22],https://www.wtnh.com/video/peaceful-protest-in-new-london-supporting-george-floyd-saturday/,12,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Old Saybrook,"On June 3, hundreds of people gathered for a vigil to honor victims of police brutality. They marched up and down Main Street and also gathered at the Katharine Hepburn Cultural Arts Center, where they listened to a group of speakers, including State Senator Norm Needleman.[23]",https://lymeline.com/2020/06/peaceful-protest-held-in-old-saybrook-showed-solidarity-against-police-brutality-on-african-americans/,100,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Stamford,"Hundreds gathered at the Stamford Police Headquarters on May 31 for an eight-minute ""kneel of silence.""[24]",https://dailyvoice.com/connecticut/stamford/news/hundreds-attend-stamford-protest-that-includes-eight-minute-kneel-of-silence-for-george-floyd/788719/,100,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Stratford,"A peaceful protest was held in front of town hall on May 30, with a few hundred protesters.[25]",https://patch.com/connecticut/stratford/hundreds-stratford-protest-police-brutality-after-floyd-death,100,30/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Trumbull,June 6: A protest occurred at the gazebo at Trumbull Town Hall at 11am.[16],https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/,Unknown,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Waterbury,"On May 31, peaceful demonstrations took place in two locations: at the intersection of Wolcott Street and Long Hill Road, and outside the Waterbury Police Department. 28 people were arrested for disorderly conduct, though no property damage or protester injuries were reported.[26]",https://www.nbcconnecticut.com/news/local/at-least-a-dozen-protesters-seen-being-detained-in-waterbury/2280079/,Unknown,31/05,0,0,0,0,28,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,West Hartford,"On June 2, several hundred families and individuals gathered outside of West Hartford City Hall.[27]",https://www.wtnh.com/news/connecticut/hartford/ride-for-unity-protest-in-west-hartford-sparks-conversation-around-how-to-prevent-police-brutality-create-real-change/,100,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Weston,"On June 7, students from Weston High School organized a peaceful protest against police brutality at the town library.[28]",http://connecticut.news12.com/story/42219681/weston-hs-students-organize-peaceful-rally-at-town-library,Unknown,07/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Westport,"On May 31, a hundred people rallied in downtown Westport.[29]",https://westportnow.com/index.php?/v3/comments/a_westport_protest/,100,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Connecticut,Windsor,"On June 7, the Human Relations Commission organized a vigil on town green on Broad Street to honor George Floyd and others who died from police violence.[30]",https://www.journalinquirer.com/towns/windsor/george-floyd-vigil-set-for-sunday-in-windsor/article_9f1ce800-a745-11ea-a2dd-9b50c83cf545.html,Unknown,07/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,
Delaware,Camden,"On June 9, a group of protesters marched along U.S. Route 13, blocking traffic and defying police orders. 21 protesters were detained, including Dover Post reporter Andre Lamar.[3]",https://www.delawareonline.com/story/news/2020/06/10/delaware-officials-denounce-arrests-george-floyd-protesters-near-dover/5332891002/,0,09/06,0,0,0,0,21,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,
Delaware,Dover,"On May 31, over 200 protesters gathered outside the Dover Police Department and Delaware Legislative Hall before marching north along U.S. Route 13, causing portions of the road to be closed. Looting took place at two stores at the Dover Mall before police secured the mall. The protesters then made their way to the Delaware State Police headquarters. Mayor Robin Christiansen declared a state of emergency and issued a curfew going into effect at 9pm on Sunday night.[4][5]",http://www.wboc.com/story/42193439/day-that-starts-with-peaceful-demonstrations-in-downtown-dover-for-george-floyd-also-sees-route-13-shut-down-businesses-broken-into https://www.wdel.com/news/curfew-issued-for-dover-following-dover-mall-being-looted-after-crosstown-protest-march/article_00791c86-a39f-11ea-93e8-b336f20b1930.html,200,31/05,0,0,0,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,
Delaware,Dover,"On May 31, over 200 protesters gathered outside the Dover Police Department and Delaware Legislative Hall before marching north along U.S. Route 13, causing portions of the road to be closed. Looting took place at two stores at the Dover Mall before police secured the mall. The protesters then made their way to the Delaware State Police headquarters. Mayor Robin Christiansen declared a state of emergency and issued a curfew going into effect at 9pm on Sunday night.[4][5]",http://www.wboc.com/story/42193439/day-that-starts-with-peaceful-demonstrations-in-downtown-dover-for-george-floyd-also-sees-route-13-shut-down-businesses-broken-into https://www.wdel.com/news/curfew-issued-for-dover-following-dover-mall-being-looted-after-crosstown-protest-march/article_00791c86-a39f-11ea-93e8-b336f20b1930.html,Unknown,12/06,0,0,1,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,
Delaware,Georgetown,"On June 3, approximately 200 people gathered at the Georgetown Circle to peacefully protest police brutality.[7]",https://www.capegazette.com/article/rally-georgetown-protests-police-violence/203075,200,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,
