president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,6/18/2020,2/25/2019,2/25/2019,YouGov,B,865,rv,.12534727,0,44,56,43.317797,55.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eab4vxvd9m/tabs_Trump_Tweets_20190224.pdf,57579,93294,2/25/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/24/2019,2/26/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,49,49,44.883095,49.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57595,93357,2/27/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/24/2019,2/26/2019,YouGov,B,1328,rv,.19244067,0,43,53,42.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,57596,93359,2/27/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/23/2019,2/26/2019,HarrisX,C,3004,rv,.05580185,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSS9QOlJZIdF95CHpKjZL6A50z_NdglYmiSDUADd29fF32_63XC3HTg1uoijGpzlxQbYi6hZ0mKoAUq/pubhtml/sheet?headers=false&gid=0,57592,93334,2/26/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/25/2019,2/26/2019,YouGov,B,886,rv,.12901499,0,45,53,44.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dz7mlb40p8/tabs_Trump_Tweets_20190225.pdf,57594,93355,2/27/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/25/2019,2/27/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,49,50,44.883095,50.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57602,93375,2/28/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/24/2019,2/27/2019,HarrisX,C,3003,rv,.05628616,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vReF0HU2AYAg8Trt92YjwJGYMBVExX5CE3Mb5kegBEUZTh2n1DJkr8VYX4YD_rCX9RR-xV3RgIln-KT/pubhtml/sheet?headers=false&gid=0,57598,93363,2/27/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/22/2019,3/1/2019,HarrisX,C,7010,rv,.26278122,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8z7ICn_XvTK7ljH_JL7PmzradDoT9gHaoGKNXINaqSPujDpQSkf-8sDnV3QbTKM1VZGYekYbmsDYq/pubhtml/sheet?headers=false&gid=0,57610,93393,3/2/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/23/2019,3/1/2019,Ipsos,B-,3224,rv,.13620124,0,42.1,55.1,42.475783,53.030185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57631,93447,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/26/2019,2/28/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12202314,0,49,49,44.883095,49.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57607,93383,3/1/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/26/2019,2/27/2019,YouGov,B,868,rv,.12703127,0,44,53,43.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ydppfvrydr/tabs_Trump_Tweets_20190226.pdf,57600,93367,2/28/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/25/2019,2/28/2019,HarrisX,C,3006,rv,0,0,47,53,43.935537,51.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSxMC_YCp73PYdWGb9GsUCj7YAL0dZxR09LuGR-_LNx_z0yZHYVZaD9DWlgoFTJbFB7UsxwFJwy0gF2/pubhtml/sheet?headers=false&gid=0,57604,93378,2/28/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/24/2019,3/2/2019,Ipsos,B-,3114,rv,.13259023,0,42.4,54.8,42.775783,52.730185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57630,93446,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/25/2019,3/3/2019,Ipsos,B-,2976,rv,.12803151,0,42.4,54.9,42.775783,52.830185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57629,93445,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/25/2019,3/3/2019,GBAO,B/C,2000,rv,1.7067387,0,42,58,42.585835,56.027922,"","",https://cdn.americanprogress.org/content/uploads/2019/05/01090704/CAPForeignPolicy-GenerationsTopline-Results.pdf,58022,94389,5/7/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/26/2019,3/1/2019,HarrisX,C,3006,rv,.06014111,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRI-r7DCgQrKaG0pigC44CMezxWcQTCAeVxBRwRdKh3Ycy0vkR3Vlo9RnjZHI7UZoxtguXyaO9EM7qs/pubhtml/sheet?headers=false&gid=0,57609,93392,3/1/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/27/2019,2/28/2019,YouGov,B,866,rv,.12744597,0,44,54,43.317797,53.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x7s2qrrka6/tabs_Trump_Tweets_20190227.pdf,57605,93380,2/28/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/28/2019,3/1/2019,Winston Group,B/C,1000,rv,1.2120343,0,41,51,42.247229,51.939377,"","",https://www.winningtheissues.org/wp-content/uploads/2019/03/Winning-the-Issues-February-2019-Survey.pdf,66583,124073,5/29/2020,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/26/2019,3/4/2019,Ipsos,B-,2850,rv,.12414044,0,41.8,55.7,42.175783,53.630185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57628,93444,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/27/2019,3/3/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,47,51,42.883095,51.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57616,93414,3/4/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/28/2019,3/1/2019,YouGov,B,872,rv,.12840183,0,42,55,41.317797,54.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1eybboufi5/tabs_Trump_Tweets_20190228.pdf,57611,93395,3/2/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/27/2019,3/2/2019,HarrisX,C,3000,rv,.06203005,0,46,54,42.935537,52.647356,"",T,https://scottrasmussen.com/toplines/,57619,93417,3/4/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/27/2019,3/5/2019,Ipsos,B-,2731,rv,.12065756,0,42.5,55,42.875783,52.930185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57644,93561,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/28/2019,3/4/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,48,51,43.883095,51.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57626,93428,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/2/2019,YouGov,B,856,rv,.12551978,0,44,55,43.317797,54.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ub4ro3xlcg/tabs_Trump_Tweets_20190301.pdf,57613,93410,3/3/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/28/2019,3/3/2019,HarrisX,C,3000,rv,.06291406,0,45,55,41.935537,53.647356,"",T,https://scottrasmussen.com/toplines/,57620,93418,3/4/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/3/2019,Morning Consult,B/C,1993,rv,.52442706,0,41,54,40.612285,53.931905,"","",https://morningconsult.com/wp-content/uploads/2019/03/190301_crosstabs_POLITICO_RVs.pdf,57635,93466,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/4/2019,Monmouth University,A+,746,rv,1.6728506,0,44,52,44.168087,52.946643,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_030619.pdf/,57641,93478,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,2/28/2019,3/6/2019,Ipsos,B-,2608,rv,.11705164,0,43.2,54.3,43.575783,52.230185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57670,93560,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/4/2019,Quinnipiac University,B+,1120,rv,1.5644769,0,38,55,40.633361,53.207675,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2603,57627,93429,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/4/2019,Global Strategy Group/GBAO (Navigator Research),"",1001,rv,.83894086,0,39,58,40.398827,55.584502,"","",https://navigatorresearch.org/wp-content/uploads/2019/03/Navigator-March-Topline.pdf,57687,93593,3/14/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/4/2019,HarrisX,C,3007,rv,.06320774,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vStF6JBOv6qf4gqsg4NAtxoL-r_1-nBou2RfmAKtqvt7QLrjMtKgc2PENG1Na0d21fC9PHYVYUZ07Rj/pubhtml/sheet?headers=false&gid=0,57621,93421,3/4/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/2/2019,3/3/2019,YouGov,B,820,rv,.11973778,0,41,57,40.317797,56.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ypnjh5y17n/tabs_Trump_Tweets_20190302.pdf,57615,93413,3/3/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/1/2019,3/7/2019,Ipsos,B-,2168,rv,.09897205,0,44.1,53.4,44.475783,51.330185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57671,93559,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/3/2019,3/5/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,48,51,43.883095,51.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57639,93475,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/3/2019,3/4/2019,YouGov,B,864,rv,.12565765,0,44,54,43.317797,53.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qtkypfao0y/tabs_Trump_Tweets_20190303.pdf,57623,93424,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/2/2019,3/5/2019,HarrisX,C,3006,rv,.06305288,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQijx4dVtemfQj4IGOQstsksaYuf5f7HDXLpB8Sk74GohQh1qprB01dktcyalwCBV5v4dsdub4IAgiQ/pubhtml/sheet?headers=false&gid=0,57634,93458,3/5/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/3/2019,3/5/2019,YouGov,B,1304,rv,.18964997,0,45,53,44.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,57638,93472,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/3/2019,3/6/2019,HarrisX,C,3005,rv,.06290451,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSXeAE_0hfgjblwB7dXvdyeVXGD3vI0BRoItUwIX1-LJWYhwkxkQ3hmjqg39jvHi12sQgm8yOd1Y7XO/pubhtml/sheet?headers=false&gid=0,57643,93482,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/4/2019,3/5/2019,YouGov,B,840,rv,.12291809,0,44,55,43.317797,54.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cd6pogai80/tabs_Trump_Tweets_20190304.pdf,57636,93468,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/4/2019,3/6/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,50,49,45.883095,49.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57646,93488,3/7/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/2/2019,3/8/2019,Ipsos,B-,1968,rv,.0913635,0,42.5,55.2,42.875783,53.130185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57672,93558,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/4/2019,3/7/2019,HarrisX,C,3004,rv,.06248012,0,46,54,42.935537,52.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSlPIh661Kl7f7nvGbj1wEsGABT7zJQWvGwzDpWsAnS08br2JIoaMvejq5pe_eEoEa5kSyY0U0hlFSt/pubhtml/sheet?headers=false&gid=0,57647,93489,3/7/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/3/2019,3/9/2019,Ipsos,B-,1936,rv,.09130579,0,43.9,53.7,44.275783,51.630185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57673,93557,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/5/2019,3/7/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12202314,0,50,49,45.883095,49.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57649,93493,3/8/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/5/2019,3/6/2019,YouGov,B,847,rv,.12475068,0,45,53,44.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0ekrrzmj01/tabs_Trump_Tweets_20190305.pdf,57645,93486,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/5/2019,3/6/2019,HarrisX,C,1001,rv,.08327909,0,45,55,41.935537,53.647356,"","",https://thehill.com/hilltv/what-americas-thinking/432844-trump-approval-rating-holding-steady-despite-cohen-testimony,57642,93481,3/6/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/5/2019,3/8/2019,HarrisX,C,3004,rv,.06274104,0,46,54,42.935537,52.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQzqJgQSx2vL023kah99p8kepIonjc6Eta5kdjYzxugSEIJ50IajAg76bZNpUb5e0iTyBumHFAuO9_a/pubhtml/sheet?headers=false&gid=0,57650,93494,3/8/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/4/2019,3/10/2019,Ipsos,B-,1943,rv,.09285916,0,43.7,53.8,44.075783,51.730185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57674,93556,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/6/2019,3/7/2019,YouGov,B,819,rv,.12144227,0,46,52,45.317797,51.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dxomwlvwql/tabs_Trump_Tweets_20190306.pdf,57648,93491,3/8/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/5/2019,3/11/2019,Ipsos,B-,1860,rv,.08985986,0,44.8,52.5,45.175783,50.430185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57675,93555,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/7/2019,3/8/2019,YouGov,B,804,rv,.11940553,0,43,56,42.317797,55.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vo3bh1w58j/tabs_Trump_Tweets_20190307.pdf,57652,93497,3/8/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/6/2019,3/9/2019,HarrisX,C,3000,rv,.06292278,0,46,54,42.935537,52.647356,"",T,https://scottrasmussen.com/toplines/,57659,93519,3/11/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/6/2019,3/10/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,49,50,44.883095,50.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57658,93514,3/11/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/6/2019,3/12/2019,Ipsos,B-,1858,rv,.0903973,0,43.2,54.3,43.575783,52.230185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57682,93651,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/7/2019,3/11/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,47,51,42.883095,51.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57669,93533,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/8/2019,3/9/2019,YouGov,B,856,rv,.12659364,0,45,53,44.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jivc5wxuaz/tabs_Trump_Tweets_20190308.pdf,57655,93502,3/9/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/7/2019,3/10/2019,HarrisX,C,3000,rv,.06196662,0,46,54,42.935537,52.647356,"",T,https://scottrasmussen.com/toplines/,57660,93520,3/11/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/8/2019,3/10/2019,Morning Consult,B/C,1994,rv,.51113938,0,41,54,40.612285,53.931905,"","",https://morningconsult.com/wp-content/uploads/2019/03/190318_crosstabs_POLITICO_RVs_v1_DK.pdf,57676,93569,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/8/2019,3/11/2019,HarrisX,C,3002,rv,.06045033,0,45,55,41.935537,53.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTdQssRwArClNKag4U6aMfMqjUGyl_I0nskWASvuVzTjBhlEyuSwnjIGTk9r1LXt5uuo-Nzf_8DOntX/pubhtml/sheet?headers=false&gid=0,57661,93523,3/11/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/9/2019,3/10/2019,YouGov,B,813,rv,.11974547,0,44,54,43.317797,53.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qvpbwz9ap9/tabs_Trump_Tweets_20190309.pdf,57657,93513,3/11/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/7/2019,3/13/2019,Ipsos,B-,1846,rv,.09003921,0,42.3,55.3,42.675783,53.230185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57711,93650,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/10/2019,3/12/2019,YouGov,B,1279,rv,.1875858,0,45,53,44.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,57679,93574,3/13/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/9/2019,3/12/2019,HarrisX,C,3002,rv,.059185,0,46,54,42.935537,52.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSmP15tvUPLvnKngfOYJVHG2jnSIFEWaLQo33JnSYtnjfXX5gNxS_2fHsOsAlmfFkyV4WhddQcFKjyG/pubhtml/sheet?headers=false&gid=0,57677,93570,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/10/2019,3/12/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,47,52,42.883095,52.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57678,93572,3/13/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/10/2019,3/11/2019,YouGov,B,855,rv,.12539942,0,43,55,42.317797,54.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vb6ibv2yl9/tabs_Trump_Tweets_20190310.pdf,57663,93526,3/12/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/8/2019,3/14/2019,Ipsos,B-,1830,rv,.08905492,0,42.6,55.3,42.975783,53.230185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57710,93649,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/9/2019,3/15/2019,Ipsos,B-,1834,rv,.08859772,0,43.3,54.6,43.675783,52.530185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57709,93648,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/11/2019,3/13/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,49,50,44.883095,50.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57685,93591,3/14/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/10/2019,3/13/2019,HarrisX,C,3001,rv,.05794901,0,46,54,42.935537,52.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSnbHHkYFTpyrb2F6-47Cr2_fdM3cDVVBFPVeDmJfGKcCNjqstOjMooykVFSKSO97UosmrX5AfhRHYW/pubhtml/sheet?headers=false&gid=0,57681,93579,3/13/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/11/2019,3/13/2019,YouGov,B,801,rv,.11816946,0,45,52,44.317797,51.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2w9dcj9x0h/tabs_Trump_Tweets_20190311.pdf,57680,93578,3/13/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/8/2019,3/15/2019,HarrisX,C,7003,rv,.27045447,0,46,54,42.935537,52.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS8QX0CpfRWJtzVQwWCqkSlfBTconMWfgPmVuZFIvG65CNKwbIYEGuHWLYQhj_7OjvUklZdCZZGf7Ej/pubhtml/sheet?headers=false&gid=0,57694,93602,3/15/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/12/2019,3/13/2019,YouGov,B,878,rv,.13026558,0,46,53,45.317797,52.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gf9r0grkgr/tabs_Trump_Tweets_20190312.pdf,57683,93583,3/14/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/11/2019,3/14/2019,HarrisX,C,3000,rv,0,0,47,53,43.935537,51.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT4YPFJdi-BKZ4MHeKo89IjKQ0zbxStVQyBKccpQ9Mu0dd2uoQdxxhH-LOyPHD5heQB2iyR0TYTzfjD/pubhtml/sheet?headers=false&gid=0,57688,93594,3/14/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/12/2019,3/14/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12202314,0,48,51,43.883095,51.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57690,93597,3/15/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/10/2019,3/16/2019,Ipsos,B-,1865,rv,.08898576,0,41.5,56.3,41.875783,54.230185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57708,93647,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/13/2019,3/15/2019,YouGov,B,816,rv,.12180058,0,43,56,42.317797,55.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k4xswol4dt/tabs_Trump_Tweets_20190313.pdf,57691,93599,3/15/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/11/2019,3/17/2019,Ipsos,B-,1872,rv,.08783424,0,42,55.4,42.375783,53.330185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57707,93646,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/12/2019,3/15/2019,HarrisX,C,3001,rv,.05831101,0,46,54,42.935537,52.647356,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTCL2jChfznJbmOw-98b2gREz9GQ3xSsPg-OLTcbX7UikBg4fi8gwc83rGRHRPKumjTweMcddva_YUN/pubhtml/sheet?headers=false&gid=0,57692,93600,3/15/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/13/2019,3/14/2019,Public Policy Polling,B,661,rv,.93840826,0,42,54,42.515564,53.556598,"","",http://www.protectourcare.org/wp-content/uploads/2017/12/NationalResults-1-1.pdf,57689,93596,3/15/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/13/2019,3/16/2019,HarrisX,C,3000,rv,.05827456,0,46,54,42.935537,52.647356,"",T,https://scottrasmussen.com/toplines/,57729,93704,3/21/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/13/2019,3/17/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,47,51,42.883095,51.605844,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57699,93621,3/18/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/14/2019,3/15/2019,YouGov,B,868,rv,.12968928,0,45,52,44.317797,51.395382,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qnxnuicq49/tabs_Trump_Tweets_20190314.pdf,57695,93604,3/16/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/12/2019,3/18/2019,Ipsos,B-,1929,rv,.08873578,0,42.2,55.5,42.575783,53.430185,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57706,93645,3/19/2019,18:12:10 18 Jun 2020
Donald Trump,Voters,6/18/2020,3/13/2019,3/17/2019,Suffolk University,A,1000,rv,1.7774261,0,47.8,48.7,47.511885,48.684709,"","",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/3_22_2019_complete_marginals_pdftxt.pdf,57735,93727,3/22/2019,18:12:10 18 Jun 2020
